GRB,Redshift_crosscheck,log10T90,log10Fa,log10Ta,Alpha,Beta,Gamma,log10Fluence,PhotonIndex,log10NH,log10PeakFlux,T90Err,log10FaErr,log10TaErr,AlphaErr,BetaErr,FluenceErr,PhotonIndexErr,PeakFluxErr
121217A,3.1,2.890979597,-10.62339430744116,3.6369776662952082,1.1070285316619333,0.9079237036184211,2.0119421721274287,-5.695463958837877,1.7548221566297166,21.179958965422497,0.39288619702295546,5.171156949,0.7735374827984183,0.6222640454183779,0.28461950158491184,0.20164604136063724,1.933130910715346e-06,0.4051795628106039,2.625677543083461
130215A,0.6,1.81756537,-11.171642055966341,4.474975185961769,1.7612973510537633,0.9124209783435477,1.9875310661715568,-5.784245654176116,1.8001480044665807,19.781997877822413,0.2775703362711224,5.171156949,0.8009297015894079,0.6279846819435149,0.37880575173623343,0.19667986828546802,2.0178474415273805e-06,0.3777800614790047,1.3672254869237137
130427A,0.34,2.211734423,-10.189175164950711,3.945603100091815,1.3540242888942728,0.9014094765427558,1.94493849200132,-5.229021830440421,1.5235895981953238,21.446008779893617,0.8230542056932382,5.171156949,0.8167564730798684,0.6318029386301713,0.2832425170328272,0.19547113008204708,6.878433757892657e-06,0.2985446437112927,8.01894764137728
130702A,0.15,1.770852012,-10.541586035311024,4.216240798145463,1.3850122887468717,0.8787204934362641,1.9904740577578945,-5.366895939564674,1.6262440992050782,21.365231166761472,0.5412667372089619,5.171156949,0.832272940606412,0.6036681756758413,0.27337255332896937,0.20147780050506398,5.171511474375019e-06,0.30885164507855456,4.529997695318755
140801A,1.32,0.84509804,-10.871103752867949,3.875837000587235,1.1610471995611509,0.895218168997354,2.020443562619187,-5.624002703659906,1.7314326287410076,20.960410315950067,0.32874131217238123,5.171156949,0.8001372435274829,0.6126733648572198,0.28226205969819135,0.19871594068467913,2.32516731532295e-06,0.34866580332388525,2.452771711949741
140907A,1.21,1.898725182,-10.687442685921772,3.881413740641794,1.188924987744473,0.9256233043004481,2.0206318942618875,-5.562072713464101,1.723525856932756,21.19342297236388,0.4200979065476177,5.171156949,0.7630967061164169,0.624835157834815,0.280729062684967,0.1959772250385146,2.7386666047752144e-06,0.3440446186048497,3.0290418521616944
141221A,1.45,1.567026366,-10.216616698034297,3.391997858780058,1.3393633005030403,0.8703972548589114,1.943522801405234,-5.519740719722346,1.4784171067513665,21.3338064361285,0.6827675138498089,5.171156949,0.801091351777214,0.6042798411447821,0.2720777931656152,0.21180362982762801,3.5744521622366074e-06,0.3563326712506768,5.027221823423722
150323A,0.593,2.174931594,-10.943948612668263,3.659692377809548,1.0029856198958034,0.9295734791652295,2.0478617029022717,-5.787085047205726,1.7660340417279867,20.67429516942798,0.2865054722026872,5.171156949,0.7652378106429438,0.604093620818257,0.27404361004983363,0.20464381438470097,1.328129193863588e-06,0.41356971063025344,1.680037322742535
150413A,3.139,2.420945406,-10.531936320422918,3.9971550335612234,1.89117329514745,0.9444588507602794,2.0072039036482656,-5.3384943971784,1.6414359617860312,21.404157492560948,0.5876086182249741,5.171156949,0.7987400269590754,0.5887678385744413,0.29004576189608366,0.2513578453629591,5.309549041343593e-06,0.24073737384946825,3.4236676004782423
150910A,1.3585,2.049992857,-10.06237876057126,3.4118541169695593,1.3561783291074323,0.8825651100360037,1.9325553411148375,-5.375497251791614,1.4452788178958993,21.40972061119694,0.7871903134760667,5.171156949,0.8102807843104465,0.6032470164801647,0.27076023111937253,0.2025776273817762,5.182409089933744e-06,0.32483582460381294,6.140533055738953
160131A,0.972,2.511883361,-10.142569375248035,3.7648830591257947,1.362637662038141,0.918907684357477,1.9404904549522748,-5.293032260791026,1.474895517386995,21.398763453301694,0.7999778372566736,5.171156949,0.809636022245126,0.6192782854232168,0.2742761269543046,0.20871344919983975,6.0813099181816076e-06,0.29652307921477994,6.990210975676168
160314A,0.726,0.941014244,-10.723710789010424,3.3425401010973856,1.0359872898800064,0.9285716090191145,2.0234100607682826,-5.933371111834544,1.7781876077951213,20.864057293083334,0.3253245974789814,5.171156949,0.7765864583684445,0.6267454166770077,0.27943698835235,0.18658024702558884,1.0956496446107648e-06,0.5584442331226503,1.7047610968513243
160425A,0.555,2.483701382,-10.684550986112896,3.669543495580289,1.1797924516401381,0.9734228101589213,2.0314009282223977,-5.714009751392236,1.7594263129015182,21.138984036905487,0.3807661284885614,5.171156949,0.7859534381053912,0.6105198048404312,0.28432999195295705,0.21542136161212283,1.9286983052593415e-06,0.368171247985576,2.4464240229458643
161014A,2.823,1.26245109,-10.815961985242552,3.756638493011859,1.387293715940484,0.9216864661585793,1.987845888877403,-5.699351487276379,1.6268219957972916,20.679759400214746,0.2710182369201136,5.171156949,0.803891406636418,0.6177362768024368,0.2812847636634692,0.18819553394140243,2.051717068321234e-06,0.3514796744739699,2.375420976712227
161023A,2.71,1.643452676,-10.475225391377634,3.96393269147295,1.3778702223387356,0.8939982259676793,1.972099960958062,-5.40420464778126,1.5815482907570269,21.1944522091804,0.5595212679338752,5.171156949,0.8058495548089493,0.6317923096631,0.27486754468973895,0.18985205232039526,4.43809655229318e-06,0.31523772696453073,4.721593247293068
170113A,1.968,1.315130317,-10.756198671255513,3.769950508417425,1.2627592356599062,0.9145506603347712,2.0039104906834067,-5.647037515403655,1.6947619887697987,20.953799116032634,0.3263137176847931,5.171156949,0.751159263505695,0.6008743019273672,0.25410126447188286,0.18578629182381678,2.2737194113466886e-06,0.35083056205431645,2.617383251388149
170607A,0.557,1.361727836,-10.402772094293024,3.8945505482713356,1.2088020691231898,0.9181739608521972,1.9902642043131347,-5.414994538723892,1.64978080351225,21.391868038596748,0.6161773903569712,5.171156949,0.8155370039645646,0.6313021494148934,0.28176656611936357,0.20345385394827797,4.063471452973266e-06,0.344023040587837,5.025975708965548
170714A,0.793,3.0,-11.029884077293076,3.943282339527882,1.6147293869369772,0.9349350621802006,1.979081999456026,-5.72459954237045,1.5455367483105622,20.26109426707793,0.2143182435485858,5.171156949,0.8178073174916456,0.6059392273919812,0.38959465924790326,0.19130796215323959,1.7864061054764293e-06,0.37264580904189976,1.6215074121048083
180115A,2.487,1.611723308,-10.316357425792035,3.477529512161796,1.206742242842362,0.9275827753296202,1.9689318545037038,-5.6044305083050086,1.6340246348358796,21.253928678266547,0.6092411212924571,5.171156949,0.762450505946199,0.6321009299350409,0.2643849571359513,0.2050282111755612,2.773118155470393e-06,0.3941601510133313,4.352595395974664
180325A,2.248,1.973589623,-10.774383806674145,3.7499149782061574,1.4268473485113145,0.9308968557789878,1.9851825318764706,-5.694896969139625,1.6009353661076946,20.695654564933996,0.3036083321286062,5.171156949,0.8056605220987825,0.584418879915326,0.28199619891288863,0.210199624164789,2.1147231964032577e-06,0.3509685161743441,2.5310043090773147
181201A,0.45,1.283301229,-10.3323060015641,4.08165413135022,1.3006582043052566,0.8896199485909775,1.9726693942269482,-5.256339345969927,1.6107339964361853,21.47783451525617,0.7424338853749717,5.171156949,0.7991320636107977,0.5964491203000797,0.27064713275614627,0.208419986454369,6.224247102362146e-06,0.3084567263802435,7.226523499341338
200613A,1.2255,2.580924976,-10.793911020593873,4.293082366655998,1.1683820460009458,0.9185729528008972,2.0382314520514258,-5.457731655557408,1.7141412593759529,21.457863460290028,0.4593918158477869,5.171156949,0.7935238228573596,0.6532397993454706,0.290666836504376,0.2029952929729144,3.85383772360516e-06,0.34273841722759557,3.00263777237738
201014A,4.56,1.558708571,-11.243911928261934,4.135354350500542,1.252512273539285,0.9158503976945466,2.028481661697769,-5.712509565745584,1.7101449770016064,20.97093100924681,0.2801652795605166,5.171156949,0.8506915609294534,0.600014541706565,0.2854733851971613,0.19717539165295322,2.140919835829818e-06,0.36144918415931915,1.9295559927738564
201015A,0.426,0.990338855,-10.86555879917141,3.8803924844179205,0.9765326516489022,0.9338174279844389,2.0537081026924677,-5.7046548935947,1.775998460548125,20.741396411229182,0.3561984094795416,5.171156949,0.7661350189150076,0.6056424261999611,0.280119718732519,0.2112479335450086,1.6920931234399866e-06,0.37884511457809655,2.0384789361364404
201020A,2.903,1.15136985,-10.480495227985706,3.7559302969676382,1.07918139653344,0.9320258373811909,2.013601644472499,-5.594157889324243,1.7431242895801888,21.325497181857344,0.4971321638377979,5.171156949,0.8229485885150449,0.5936072973761646,0.2705005962297363,0.2036609588881153,2.5033122811939665e-06,0.39250104059738505,3.3160820467795684
201021C,1.07,1.387033701,-10.156483056793181,3.4040257489925825,1.234484208697582,0.8923867205620655,1.9460249711097297,-5.490266656902192,1.5506999298606285,21.347159893924637,0.7312112606295263,5.171156949,0.7826934639467797,0.6554233980987232,0.28693938584188433,0.19124679046804616,3.7745711370538294e-06,0.36238636648084926,5.569367396348989
020124A,3.198,1.661907293,-10.811655748907597,3.9539405040464946,1.6653915318830936,0.9512421924735027,1.9893446578427323,-5.598726339087865,1.5606523879368166,20.687511431018073,0.3536391830604025,5.171156949,0.8283062931534291,0.5921605364079807,0.2798812439434899,0.21011991374947842,2.789153489466002e-06,0.333148978904854,2.3262624647412533
021004A,2.34,2.0,-10.845025394662269,4.334538694094842,1.3613239545544413,0.9001226579926346,2.015707705785797,-5.551959902040782,1.6633946379687925,21.280034765056612,0.3521170831512994,5.171156949,0.7737669057232752,0.6321561352620109,0.27184732837081915,0.20577846773239356,3.3351392558295047e-06,0.3385244198773089,2.3673282327180063
210204A,0.876,2.301029996,-10.501707073353524,3.9989417446586097,1.2549794259893803,0.9041384430957521,1.9969585467974134,-5.4030701372576955,1.6581955212319366,21.364136873331887,0.5637523132568366,5.171156949,0.7463559197639986,0.6211041743663746,0.26534048296212925,0.2010803250421639,4.19494439301856e-06,0.32601584632777336,4.61950093866201
030226A,1.99,1.344195716,-10.909583592051955,4.161651131905596,1.749336611169202,0.8857951960682893,1.9996805147075303,-5.612476413790057,1.6336420762719663,20.395383818208227,0.2965991714946641,5.171156949,0.8296697290604085,0.5908679246082569,0.280897241011139,0.20108032703560702,2.527297314455975e-06,0.33487948247555893,1.7562442735481385
030329A,0.17,1.798650645,-10.376907039418537,4.3863802474763665,1.4533413710039929,0.8694919397819288,1.9775801664780834,-5.251847094818539,1.6250040369071752,21.52555476161584,0.6925027722388584,5.171156949,0.8438128238775926,0.6174419915885034,0.2917561568508661,0.20199338702785125,7.850350506658497e-06,0.2920549143159373,6.792285546954539
040924A,0.86,0.378397901,-10.621857317311893,3.5977581209396434,1.3741690247982423,0.8979754884523318,1.9739097642275412,-5.702374732792058,1.5799647646548705,20.836183494185565,0.37431016289747193,5.171156949,0.7761435538547845,0.6101460704626538,0.2917037271806262,0.21173170773490568,2.04619722843864e-06,0.37597431403808074,3.003691909765216
041006A,0.72,1.240549248,-10.6928035455855,3.8043640590640715,1.3294445275364537,0.8729135430597244,1.9771967477329968,-5.598115213972633,1.622928156388561,20.802872544070674,0.32341023870869723,5.171156949,0.8083724378434844,0.5861524681122876,0.2580452331971981,0.20069151456245665,2.5433401516424e-06,0.34633631653862246,2.835401814872281
050408A,1.24,1.531478917,-11.013224318032021,3.9225204569165255,1.1305045594082594,0.8512109260226719,2.0125399488452556,-5.648939323584772,1.7112662442593585,20.842736575022542,0.2874318838907862,5.171156949,0.7424064529167351,0.6243711624408781,0.27381850328501584,0.20993444072323192,2.257410846136267e-06,0.35596723346827736,2.2135038546570587
050502B,3.793,1.243038049,-10.758910785110917,3.639022280730332,1.3873342117070973,0.9115492449034082,1.9810994745243051,-5.746139033316485,1.6120975238978625,20.671741749289986,0.2836968868057507,5.171156949,0.785912445151185,0.5704358663045577,0.2853366863043866,0.20697156081878954,1.8135716558887414e-06,0.3704972601799137,2.462172687839464
050502A,3.79,1.301029996,-10.734465906943385,3.703627048461218,1.4226153823825651,0.9087194951164743,1.9757155175706411,-5.697515532955757,1.5810377831163898,20.631027944666414,0.3038968569835629,5.171156949,0.7818852426189213,0.6096014403578933,0.26953828640704414,0.19519572819772796,2.0570954168392323e-06,0.3572893748574173,2.608695092065096
050525A,0.61,0.944482672,-10.376041590949367,3.5624584576470393,1.2441544886508764,0.8880486874562921,1.9660836831124047,-5.571092535458862,1.5973671412004005,21.224556796027525,0.5726903848675046,5.171156949,0.8030382418759494,0.6057799533663997,0.26942071595514383,0.1948972279499508,2.938292690941106e-06,0.3815486134552888,4.413742704178108
050603A,2.82,1.322219295,-10.485066483685113,3.964149185244097,1.6283897942200691,0.909632587897292,1.966881430417103,-5.355671310672666,1.5244644406145937,21.10108189092455,0.5877190637704331,5.171156949,0.7860482678461898,0.5705455477517807,0.28169649038514655,0.20231893173353488,5.516588389793484e-06,0.2947366403953152,4.164743826170622
050801A,1.56,1.28780173,-10.130496231054448,3.3384023423380373,1.3106516221352444,0.9138255336986304,1.9455633608052225,-5.475875607484998,1.5165379236365322,21.34912792788434,0.7373800198992513,5.171156949,0.773168460844289,0.6367049229750117,0.27150343236450125,0.19734387738016534,3.936290729939176e-06,0.35071025217197266,5.304772675489871
050904A,6.295,2.259044094,-11.444079804592647,4.369943289007914,1.8671766257871425,0.926562604052771,2.02011714017894,-5.791809603726458,1.7459720027294425,20.253070596552035,0.2518095977129145,5.171156949,0.8621504219004494,0.5874399986108108,0.30700112649677924,0.20836223998537867,1.7204398058985856e-06,0.35044748004117315,1.3868202652625963
050908A,3.34,1.239799818,-10.806474209714889,3.5262523252827522,1.1187626729258984,0.9898489562739692,2.0497559841637893,-5.852323111108825,1.8016005588355049,20.910005213781453,0.30085217955540716,5.171156949,0.8185331460364802,0.644840110347003,0.28354356235025363,0.22918092640874232,1.332921313981136e-06,0.4034059391768998,1.7245845578973722
051028A,3.6,1.204119983,-10.916409043176388,3.7902263467143027,1.2379243193264209,0.9358156533331117,2.021996608650997,-5.699589102063827,1.7289068152404012,20.873689878776677,0.28895189641251157,5.171156949,0.7970356117139845,0.6431158410107838,0.2981985430378183,0.20584589559892447,2.0282940146297764e-06,0.345448420595814,2.251168564986307
051111A,1.55,1.776555911,-9.985414020770527,3.3676511666105338,1.2313766299036981,0.8961055648403253,1.9333817405126743,-5.370047565164194,1.522283721069105,21.406832299355273,0.8335783779846966,5.171156949,0.8326278385782944,0.6193493524534497,0.27195144878447297,0.20080011592475638,5.106262215702905e-06,0.33086772988504876,6.658813709281268
060512A,0.44,0.92890769,-10.694447117289489,3.6485152628431354,1.1056657630172166,0.8947086777929449,2.0132143302610848,-5.702294811672497,1.7541157396199591,21.122792844637274,0.35695535578176985,5.171156949,0.785094030594891,0.6085608142347769,0.28120713958719307,0.2073584857940846,1.871862746039482e-06,0.40084431961651346,2.442451263242505
060607A,3.07,2.009450896,-10.405421302564505,3.6112118990288993,1.3353329358646309,0.9110921968270989,1.9661275959827653,-5.561220249715206,1.549802306625645,21.155600640449297,0.5627263630402887,5.171156949,0.7971262808425639,0.6000830840814182,0.26908093520178666,0.20018623184553264,3.0447035733120944e-06,0.35898382248714167,4.3031050883897946
060904B,0.7,2.234264124,-10.600166052531408,3.764437622272983,1.307139946663989,0.9306375104989546,1.9944190973684628,-5.5899737984080105,1.6448766323399866,21.08639185694448,0.43190714288096754,5.171156949,0.7700265559367381,0.6206039703827664,0.28497220151414615,0.20530907840831536,2.7075763907204187e-06,0.3485214237494388,3.324966843607935
061007A,1.26,1.876852648,-9.072672517501127,3.137826008022877,1.5643990541969948,0.9409933890204328,2.015240235076149,-5.1786466075749615,1.437586632172985,21.81694082200834,0.7536310409717674,5.171156949,0.8702960080740842,0.6290448480542987,0.2663987658352883,0.19759337683515726,8.433807888466488e-06,0.34143516352713615,12.284051649015728
061126A,1.1588,2.281033367,-10.641899752401578,3.6253319264728994,1.1834904161910973,0.9171201235256023,2.005333414951881,-5.700955536181954,1.73118508699664,21.10797011379013,0.3758736702853973,5.171156949,0.7929657912334589,0.6406597512778307,0.2812566156943463,0.19976040819886232,1.980915100041386e-06,0.38909897041784186,2.691042338559783
070125A,1.55,1.77815125,-10.89713666827151,4.267847874664524,1.5929649603626026,0.8866103998890018,1.989224612503453,-5.628388139010791,1.6295847125124023,20.246005881429557,0.269638278708959,5.171156949,0.7816235633833273,0.6365475585866525,0.26916127120355926,0.19441563171224824,2.5610136927961667e-06,0.38079970620986614,1.7138418683963192
070318A,0.836,1.872738827,-10.155924878856297,3.435302941092073,1.226735336440472,0.9121019968423341,1.947447897603272,-5.480194599561315,1.562193477173139,21.32943058666293,0.7332871770489682,5.171156949,0.7845868770470084,0.6310746888563417,0.2855866405334881,0.2089244787127335,3.852227698941699e-06,0.362875071590262,5.5976390402741
070411A,2.95,2.089021501,-10.637478950009776,3.5307607301438004,1.3822503703851656,0.9381258097528768,1.9873141906910579,-5.772771748003574,1.611308625659915,20.965664579376636,0.39193612699602776,5.171156949,0.8394958635972136,0.6225938041996695,0.30254084949429016,0.20151652370869966,1.7788742626603194e-06,0.3865258186751738,2.850850341189934
070419A,0.97,2.062957834,-10.691580945312555,3.5546704772091977,1.411183635692285,0.8822868397894748,1.9687701479910278,-5.76154195521378,1.553379282809731,20.658070315256953,0.31506347643877086,5.171156949,0.8114698048657543,0.618906647004352,0.28254197381655244,0.20302850781413312,1.7129738157698383e-06,0.3847136395261763,2.6584936763264344
070612A,0.671,2.566790912,-10.659115733768378,4.289298814214103,2.0197349789135464,0.9245397960684312,2.0308511222602483,-5.556055955011939,1.6920531431082146,21.330565339756934,0.3914798894916182,5.171156949,0.8043156419383068,0.6183088088689321,0.41005114211158245,0.212072522170063,2.9467053655438214e-06,0.2046981633937654,2.098065536378276
071010A,0.99,0.77815125,-11.024891803765378,4.225511172765572,1.8148662152638373,0.8935335433978131,2.012997422774648,-5.686314201281108,1.6853365305376165,20.43058994900927,0.267654050379295,5.171156949,0.7992389005572793,0.5877293854175978,0.2873653631687062,0.1991068563732648,2.0236752716165794e-06,0.31944567062968204,1.496571303623604
071010B,0.947,1.552668216,-10.342987132189329,3.508055659633518,1.043000754350781,0.9094921104801044,1.9837732228580356,-5.67133348581429,1.7213305457626524,21.315146923390095,0.5592828972609467,5.171156949,0.8481529252748077,0.5828478618465653,0.2735712687435231,0.22029556204561074,2.143507863998469e-06,0.44135073993111124,3.6320032533462228
071025A,5.0,2.376832349,-10.78392162990033,3.5798141452426897,1.4045623705348858,0.923522954670132,1.984707364893405,-5.805270471684636,1.6157621711610033,20.691915896277465,0.2799643973173971,5.171156949,0.801466302731555,0.632730136139162,0.2770727053533688,0.1975143446720526,1.5786821202413478e-06,0.3818174708985648,2.359022138103771
071031A,2.69,2.257414559,-10.622448769414405,3.622102926871297,1.125467100893521,0.8712997220756565,1.9996170456586815,-5.677446577732116,1.7243816416880433,21.1756051869697,0.3896731588069057,5.171156949,0.7987248921487895,0.6045281241137244,0.2882588294036265,0.201668624946008,2.0381210650645724e-06,0.4036342521258255,2.785347035156456
071112C,0.82,1.176091259,-10.416506514144768,3.2389033404953453,1.1824458643888154,0.8856356358455124,1.9704909563646367,-5.832373773410776,1.6666205568364152,21.186400963514348,0.513572945822722,5.171156949,0.8262698731204576,0.6185744176422687,0.26295890167916863,0.19638250684130126,1.6230267332316005e-06,0.469296821453233,3.1828882022714535
080319C,1.95,1.531478917,-10.662426439647248,3.5438039037360967,1.6936195703430845,0.9120182285265863,1.9784759268790488,-5.740221582991609,1.4536596822649155,20.89284220831522,0.4753974691449999,5.171156949,0.7648413534878529,0.5967118549008608,0.38572311392034797,0.21209015261628344,2.03297511462651e-06,0.3477073063931863,3.080288372060719
080330A,1.51,1.783188691,-10.515591866048544,3.6222026307971396,1.2622182939635525,0.8751746249393366,1.9738131462718558,-5.61665467010188,1.6243286943228963,21.077780045188298,0.4516528947461993,5.171156949,0.7924581486376265,0.6012309250567993,0.2756259165917598,0.21417614879295427,2.5188647954840014e-06,0.3791389459316488,3.5796867531845926
080413A,2.43,1.662757832,-9.774859706699122,3.009489958416223,1.2009048989757651,0.8769507475094992,1.9808994809790363,-5.446783099397932,1.5396396518844386,21.523522718549984,0.8682916000661844,5.171156949,0.7824306823122074,0.6138482788052895,0.27913228292107006,0.20516813885301743,4.034476281838613e-06,0.29808354483709754,6.04256547036659
080413B,1.1,0.903089987,-11.159450118971174,4.407816066694977,1.8521174244094052,0.9120732133062063,2.0143177155649745,-5.734867712730169,1.7492269332865455,20.30345070425495,0.2830105770777929,5.171156949,0.8309015833923841,0.6524826576259775,0.28509864822355757,0.19205883451289385,1.9468965964146322e-06,0.3260734979687508,1.4832608567911285
080603A,1.69,1.77815125,-10.692156326871197,3.7428219846230872,1.2031174059505472,0.9050522023790328,2.005528074756846,-5.636510595387765,1.7156736316744838,21.065874873146484,0.36192082388771435,5.171156949,0.7624571592282114,0.6541741910659076,0.28350618022593044,0.2027909777365396,2.2900821552414587e-06,0.36350671665287854,2.7633889149509536
080603B,2.6893,1.77815125,-10.593595676799069,3.899334637201199,1.3451187909638134,0.8822194018084708,1.9780260831027934,-5.50379305184231,1.6098690219929581,21.01064480076962,0.4304263477374931,5.171156949,0.7504917216535398,0.6011816572296536,0.26254355223049364,0.19624340157635356,3.3081551661823697e-06,0.33091164100653464,3.5872247087021787
080605A,1.6403,1.301029996,-10.670993724744537,3.642724814300612,1.0604014507360575,0.8903898338431137,2.016426061073404,-5.7062115317246445,1.7600905114131087,21.17082105321485,0.3741036469907558,5.171156949,0.8003707750940876,0.5755980114865251,0.2882850994116463,0.20011830252214813,1.8128184661606947e-06,0.41564003734346644,2.4095396230022272
081228A,3.44,0.477121255,-10.86741065168001,3.3870370607704396,1.2966086279271143,0.9388111212185863,2.0031424191479,-5.977757357726521,1.7360261057976851,20.885133707405657,0.24532269797792794,5.171156949,0.7460877190018476,0.6464384179021867,0.2803737626755717,0.20885463620277084,1.0229277408641945e-06,0.4183612360858552,1.8058865071454795
090313A,3.38,1.893872679,-10.293830346914893,3.6228520083166273,1.1841413217984695,0.9235222806201716,1.9705372171192959,-5.509136928400947,1.6217224242072215,21.32747881112701,0.6405460984964497,5.171156949,0.8174294925863848,0.6106973270689975,0.27512658708224347,0.2002016821369505,3.4047357574993346e-06,0.3796997015904164,4.9166503736877605
090726A,2.71,1.773054693,-10.616594560554855,3.566002564445685,1.2536706399619293,0.9590875311267157,2.0077916689533,-5.74754397856133,1.7140897058334834,21.106811407237178,0.39848911928934927,5.171156949,0.7545278646023625,0.6067972341622534,0.2930492282841722,0.20475618121998163,1.8728700683791188e-06,0.3826909237441596,2.713179147425612
091024A,1.09,1.995196292,-10.162773145731126,3.799883883488749,1.5150121595263368,0.8869987605890598,1.935614296551143,-5.314591901437863,1.4498556572492678,21.36175748150511,0.7626040058967958,5.171156949,0.8077795366251586,0.6112807762152848,0.27148351008617755,0.1911622835583346,5.983954960664186e-06,0.285986375485297,6.030865227547443
000926A,2.04,1.397940009,-10.867622551625061,4.213789862826683,1.7514241854487018,0.9097499830952318,2.0082438156442484,-5.603325195599729,1.6614697082048595,20.52543172521957,0.32848962672177917,5.171156949,0.8156519603453773,0.6422253702988481,0.29498083697255106,0.1926319659727982,2.646700537794649e-06,0.3242251738934575,1.8379649792654666
970508A,0.83,1.120573931,-11.265490592005246,4.621553491297355,1.448052539885222,0.8695095411634877,1.9409670710551084,-5.8410557915367916,1.8079720455119974,20.22426836955696,0.24959118523236332,5.171156949,0.7883799866881134,0.6260110848479514,0.29507256376301105,0.20535367764147716,2.087039172103431e-06,0.42404504061327086,1.3546021641706287
990510A,1.62,1.829818187,-10.654711971321762,4.134396837767257,1.490553234168018,0.8435793281475492,1.9663343125872579,-5.471613230203909,1.5638697264316503,20.810298579832903,0.38447654000080667,5.171156949,0.8268309730417585,0.6128099325727725,0.27629591455093916,0.21739670020601387,3.7833254525571332e-06,0.33447824783553864,3.0412209151966882
